"","ARID1A_mut","CHD6_mut","CHD7_mut","CREBBP_mut","EP300_mut","KDM6A_mut","CHD6_amp","CHD7_amp","PRDM9_amp","CHD3_del","CREBBP_del","HDAC4_del","PHF23_del","CHD6_ampmut","CHD7_ampmut","CREBBP_delmut","EP300CREBBP_mut","EP300CREBBP_delmut"
"TKTL1",0.000747811208017602,0.166287309175594,0.101496164955146,0.203902083974148,0.194645364009714,-0.240837030401776,-0.253144042621826,-0.159252927889828,-0.158828265452163,-0.307029652784183,-0.148278858288652,-0.245549678047868,-0.304952030957917,-0.211452416304026,-0.145496628439458,-0.0262634833574135,0.21678741089781,0.175621776449656
"CCR3",0.195143402724608,0.0304540754835935,-0.0249174125887833,-0.0908321401661922,0.0275708478340039,-0.13597649685458,-0.117484348469005,-0.133378190582956,-0.103722601739381,-0.148129520058192,-0.131366689828372,-0.102177665262949,-0.14705176629391,-0.107014614262102,-0.146429003257233,-0.157595977623797,-0.0136127041359403,-0.0838421573744693
"ACACB",-0.0666169942022092,-0.213584294125068,-0.324047986639674,-0.0618431016820201,-0.175009390887429,-0.0796531007950539,-0.0604675972862367,-0.14657593932727,-0.36341179509596,-0.0844883035304436,-0.165384923906425,-0.0910721725477946,-0.0947037868510614,-0.108019764858539,-0.241926045392175,-0.250010512846699,-0.134814979198698,-0.28001629756268
"THBS1",-0.084902103311423,-0.275707973967718,0.0845116261483297,0.401562120676172,0.451285235263374,-0.688350458377785,-0.687102521634378,-0.647246641277995,-0.297661978231517,-0.694657813023986,-0.661084021144427,-0.691824468323821,-0.698811359245704,-0.678039034288135,-0.649299915084468,-0.383806010945375,0.475845895448945,0.198612233561176
"GALC",-0.0827862824842546,-0.183155345243652,-0.0148354819000583,0.030227526272399,-0.0172364747368343,0.0367073269417581,0.0594733823555915,-0.0534584438654624,0.0038611300656461,0.0899701788526756,-0.0387600706887346,0.0435254822569651,0.0854174978294063,0.0191846200763215,-0.0546911855699429,-0.0481990168456442,-0.0112874403108834,-0.0551295447743024
"CLC",-0.107812294304404,-0.126900597754707,0.0393648860189873,0.173913082715839,0.217257315472469,-0.354028317552426,-0.367242846444739,-0.368667232525126,-0.125725823954552,-0.359497499220323,-0.373884346400386,-0.387051465014728,-0.358725996111273,-0.360440227098219,-0.361435276278895,-0.314949876499744,0.233176119064808,0.0481419262245825
"HIST1H1C",0.0824979301176626,0.347412125853087,0.0765886501540176,-0.0832642194644208,-0.0859335990933862,0.105015741000208,0.103996966646183,0.117014874529616,0.0889957528099337,0.00499757762809683,0.158511819089987,0.109327775011652,0.0067647959924675,0.172091413354178,0.1323367743618,0.123756171217699,-0.0944871692031192,-0.00846593360616085
"CYSLTR2",-0.137716823103914,-0.253068436397542,0.166831353874252,0.423150405738887,0.468913473586775,-0.560531317775018,-0.583404016584081,-0.546523243130865,-0.234840710886125,-0.519877773565229,-0.546331521137943,-0.542576950718025,-0.519791719546286,-0.580034657172984,-0.51880377700027,-0.316236327156812,0.483387865594358,0.267022086734027
"HRH4",0.0201214960647487,-0.0651589088423761,0.0105000378181276,0.12049848929605,0.102528175976879,-0.109252417796111,-0.126280905379641,-0.0839745523210511,-0.0451936308030423,-0.0954555381449216,-0.0958776611146952,-0.0815972193628573,-0.0951496074138315,-0.137709216183953,-0.079418027601734,-0.0376957980447681,0.10791909830447,0.0712023508805209
"CAT",0.197305283527058,-0.131202800410337,-0.0989032715625553,-0.232304935454655,-0.250304872554261,0.244955158733384,0.256165387044144,0.236102635067111,-0.0873944430682529,0.279739076445534,0.172144772676917,0.301789551537862,0.272066818593498,0.215555055336445,0.209577221011134,0.0314494901004321,-0.261080982136642,-0.228508472647693
"LRP5L",0.098778000834667,0.255488324379451,-0.324858270924717,-0.519984833230914,-0.5525905597817,0.562278633902393,0.540429404732583,0.514244995619942,-0.21792954519835,0.501692833348234,0.316279788018606,0.466499533017583,0.491278577716087,0.521907535714526,0.417979300116507,0.0425409850837724,-0.560419361871972,-0.416016489797591
"SYNJ1",0.327313329830229,-0.0410531080745377,0.210577089909752,0.0186927248627234,0.105199494959311,-0.0120252831312805,0.0638177499963779,-0.00307964567996209,0.0154724367294481,0.107373268958196,0.0291721778130523,0.120118019513964,0.11356542400696,0.0670313240426861,0.0554415731317788,-0.0327414217821236,0.0551415594562438,0.0285120770522755
"THBS4",0.0356842342146396,0.0481004207396455,0.0162826065508124,0.286730846734989,0.169021613777055,-0.40433132696696,-0.354666580866936,-0.30534779388541,-0.315483618621175,-0.448457900130213,-0.245487766847693,-0.349445389880413,-0.452109111674748,-0.317285062029063,-0.306834640658729,-0.0905953496333544,0.230116880956456,0.088676230651963
"KBTBD11",0.0158947174623861,-0.0905207339839872,-0.227378032426213,0.0710391039026161,0.00521914249801493,-0.13054464320105,-0.129419856947543,-0.0880154961127203,-0.221143825990655,-0.119865887879695,-0.0906682672107668,-0.115677711104146,-0.124383054916638,-0.149995529831572,-0.147448947319507,-0.0694766651907454,0.0260518942382886,-0.0569564831753815
"HES1",0.094659438539778,0.10990995702631,-0.204482465808512,-0.590753076730353,-0.566831668298661,0.655016960137052,0.5758960390774,0.47669257715281,-0.0539100545572572,0.580545720988695,0.330310639601593,0.504103190569464,0.571805393249374,0.539424411925491,0.40447886140393,-0.026080694137648,-0.588480888351448,-0.479094100049083
"ABHD2",0.251815718808384,-0.126073944713381,-0.0695436293739185,-0.161471317950536,-0.144850949036193,0.134457719097443,0.126279431111878,0.120643308475899,-0.169940255227182,0.183167889985091,0.0539134116007408,0.162705473147009,0.179391569439031,0.0889673062835726,0.0987751738506808,-0.077834113286436,-0.160679055688404,-0.19955556278007
"TIPARP",-0.0767485514357368,-0.296815119841152,0.122748528113119,0.110830670373314,0.156994612121895,-0.0765939507489917,-0.132368931304643,-0.174549475930175,0.17551100385848,0.0149399036210484,-0.162950007261815,-0.104452464440959,0.0212211086653773,-0.185222930656556,-0.14263371015852,-0.16000623349969,0.156026723479621,0.0561878969041345
"SMPD3",0.207777845703921,0.18454427781337,-0.216591675026883,-0.378805076273795,-0.362435602188227,0.212860409538103,0.23981358160849,0.217064841471572,-0.260386074135535,0.159598264373182,0.132772483268672,0.190444546765559,0.154565879504755,0.243621529037896,0.155086397931213,-0.0953442754104339,-0.375507399453897,-0.358291420350963
"MYO15B",0.0323482943215433,0.110403795791398,-0.448492351771512,-0.360259884637851,-0.440532271612381,0.267257412086982,0.278371522942212,0.249674985184837,-0.288714750601706,0.2024779574758,0.135500346128852,0.22851518673466,0.191470741952548,0.258701368366261,0.119729132529363,-0.0534324709500892,-0.431713318380944,-0.408363844146959
"TGIF1",0.282483194463635,0.0544892329014291,0.00385918651415559,-0.241320717446131,-0.181965715044961,0.195596725080401,0.21239395718038,0.208358260853587,0.0335515293806679,0.177746618132063,0.206145262451893,0.27459149197967,0.171674433216214,0.220196256295782,0.190977609933456,0.0920246894646434,-0.224359696961452,-0.125347763201927
"RCOR3",0.121553774005953,-0.0595629624106541,-0.226816522731955,-0.324640946530778,-0.423283252134108,0.428289664087162,0.468686381817404,0.384843690754808,-0.148230255018692,0.516684859486528,0.26175504113085,0.418631626671322,0.511716611817288,0.408420913886181,0.326841046818035,0.00671408696721511,-0.405556649048667,-0.345444544998694
"EPN2",0.349333414844705,0.130774335649929,0.16958635216941,0.00136437314633777,0.00253068072714269,0.00246707358745328,0.0532844076638122,0.106235407903753,0.0425519396467189,0.0082996716104727,0.170526677717818,0.10801764462055,0.0140273178530046,0.0794659897924676,0.150993455178699,0.163722480636043,3.79875973145066e-05,0.0632716120275447
